structure,level_one_gridspacing_a,level_one_gridspacing_b,level_one_gridspacing_c,p,max_grid_level,d_min,level_zero_cutoff,highest_cutoff,madelung_value
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,5.5881261488618685,11.176252297723737,1.7482077849229325
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,6.286641917469602,12.573283834939204,1.7495009732214963
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,6.9851576860773354,13.970315372154671,1.7477068280656385
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,7.683673454685069,15.367346909370138,1.7473266328017054
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,8.382189223292803,16.764378446585606,1.7475316733330728
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,9.080704991900536,18.16140998380107,1.7475928781865215
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,9.77922076050827,19.55844152101654,1.7475538803352377
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,10.477736529116003,20.955473058232005,1.7475807737475426
NaCl-primitive,1.97570146,1.975701085,1.9757009999999997,6,1,2.7940630744309343,11.176252297723737,22.352504595447474,1.7475584424945143
